51.7s 2 [Epoch 0/150: batch 0/179] [DLoss: 2.116, GLoss: 42.675, cGanLoss: 5.119, L1Loss: 0.376]
1239.6s 43 [Epoch 2/150: batch 50/179] [DLoss: 1.594, GLoss: 9.571, cGanLoss: 0.956, L1Loss: 0.086]
1269.0s 44 [Epoch 2/150: batch 60/179] [DLoss: 2.836, GLoss: 8.268, cGanLoss: 1.638, L1Loss: 0.066]
1298.4s 45 [Epoch 2/150: batch 70/179] [DLoss: 1.609, GLoss: 7.582, cGanLoss: 0.744, L1Loss: 0.068]
1327.9s 46 [Epoch 2/150: batch 80/179] [DLoss: 1.534, GLoss: 7.536, cGanLoss: 0.744, L1Loss: 0.068]
1357.3s 47 [Epoch 2/150: batch 90/179] [DLoss: 1.529, GLoss: 7.449, cGanLoss: 0.771, L1Loss: 0.067]
1386.7s 48 [Epoch 2/150: batch 100/179] [DLoss: 1.644, GLoss: 7.324, cGanLoss: 0.759, L1Loss: 0.066]
1416.2s 49 [Epoch 2/150: batch 110/179] [DLoss: 1.474, GLoss: 7.625, cGanLoss: 0.718, L1Loss: 0.069]
1445.6s 50 [Epoch 2/150: batch 120/179] [DLoss: 1.457, GLoss: 7.515, cGanLoss: 0.745, L1Loss: 0.068]
1475.5s 51 [Epoch 2/150: batch 130/179] [DLoss: 1.455, GLoss: 7.964, cGanLoss: 0.724, L1Loss: 0.072]
1504.9s 52 [Epoch 2/150: batch 140/179] [DLoss: 1.474, GLoss: 7.214, cGanLoss: 0.700, L1Loss: 0.065]
1534.3s 53 [Epoch 2/150: batch 150/179] [DLoss: 1.597, GLoss: 7.480, cGanLoss: 0.765, L1Loss: 0.067]
1563.8s 54 [Epoch 2/150: batch 160/179] [DLoss: 1.419, GLoss: 7.577, cGanLoss: 0.710, L1Loss: 0.069]
1593.6s 55 [Epoch 2/150: batch 170/179] [DLoss: 1.515, GLoss: 6.700, cGanLoss: 0.719, L1Loss: 0.060]
1620.6s 56 [Epoch 3/150: batch 0/179] [DLoss: 1.525, GLoss: 9.548, cGanLoss: 0.775, L1Loss: 0.088]
1650.2s 57 [Epoch 3/150: batch 10/179] [DLoss: 1.414, GLoss: 7.865, cGanLoss: 0.691, L1Loss: 0.072]
1680.0s 58 [Epoch 3/150: batch 20/179] [DLoss: 1.506, GLoss: 7.038, cGanLoss: 0.834, L1Loss: 0.062]
1710.1s 59 [Epoch 3/150: batch 30/179] [DLoss: 1.414, GLoss: 7.784, cGanLoss: 0.706, L1Loss: 0.071]
1739.9s 60 [Epoch 3/150: batch 40/179] [DLoss: 1.400, GLoss: 7.721, cGanLoss: 0.728, L1Loss: 0.070]
1769.7s 61 [Epoch 3/150: batch 50/179] [DLoss: 1.443, GLoss: 7.178, cGanLoss: 0.740, L1Loss: 0.064]
1799.6s 62 [Epoch 3/150: batch 60/179] [DLoss: 1.434, GLoss: 8.249, cGanLoss: 0.704, L1Loss: 0.075]
1829.3s 63 [Epoch 3/150: batch 70/179] [DLoss: 1.441, GLoss: 6.777, cGanLoss: 0.734, L1Loss: 0.060]
1859.0s 64 [Epoch 3/150: batch 80/179] [DLoss: 1.404, GLoss: 7.269, cGanLoss: 0.712, L1Loss: 0.066]
1888.7s 65 [Epoch 3/150: batch 90/179] [DLoss: 1.434, GLoss: 7.007, cGanLoss: 0.728, L1Loss: 0.063]
1918.3s 66 [Epoch 3/150: batch 100/179] [DLoss: 1.546, GLoss: 6.980, cGanLoss: 0.752, L1Loss: 0.062]
1948.5s 67 [Epoch 3/150: batch 110/179] [DLoss: 1.450, GLoss: 7.482, cGanLoss: 0.748, L1Loss: 0.067]
1978.2s 68 [Epoch 3/150: batch 120/179] [DLoss: 1.555, GLoss: 7.493, cGanLoss: 0.722, L1Loss: 0.068]
2008.0s 69 [Epoch 3/150: batch 130/179] [DLoss: 1.644, GLoss: 7.184, cGanLoss: 0.941, L1Loss: 0.062]
2037.8s 70 [Epoch 3/150: batch 140/179] [DLoss: 1.459, GLoss: 7.364, cGanLoss: 0.761, L1Loss: 0.066]
2067.6s 71 [Epoch 3/150: batch 150/179] [DLoss: 1.487, GLoss: 6.826, cGanLoss: 0.775, L1Loss: 0.061]
2097.4s 72 [Epoch 3/150: batch 160/179] [DLoss: 1.459, GLoss: 7.167, cGanLoss: 0.743, L1Loss: 0.064]
2127.0s 73 [Epoch 3/150: batch 170/179] [DLoss: 1.560, GLoss: 6.563, cGanLoss: 0.729, L1Loss: 0.058]
2153.9s 74 [Epoch 4/150: batch 0/179] [DLoss: 1.546, GLoss: 7.385, cGanLoss: 0.803, L1Loss: 0.066]
2184.0s 75 [Epoch 4/150: batch 10/179] [DLoss: 1.424, GLoss: 7.088, cGanLoss: 0.756, L1Loss: 0.063]
2213.7s 76 [Epoch 4/150: batch 20/179] [DLoss: 1.554, GLoss: 6.599, cGanLoss: 0.774, L1Loss: 0.058]
2243.6s 77 [Epoch 4/150: batch 30/179] [DLoss: 1.463, GLoss: 6.730, cGanLoss: 0.734, L1Loss: 0.060]
2273.3s 78 [Epoch 4/150: batch 40/179] [DLoss: 1.580, GLoss: 7.081, cGanLoss: 0.760, L1Loss: 0.063]
2303.2s 79 [Epoch 4/150: batch 50/179] [DLoss: 1.401, GLoss: 6.626, cGanLoss: 0.736, L1Loss: 0.059]
2332.9s 80 [Epoch 4/150: batch 60/179] [DLoss: 1.358, GLoss: 7.129, cGanLoss: 1.054, L1Loss: 0.061]
2362.7s 81 [Epoch 4/150: batch 70/179] [DLoss: 2.716, GLoss: 7.346, cGanLoss: 0.867, L1Loss: 0.065]
2392.3s 82 [Epoch 4/150: batch 80/179] [DLoss: 1.723, GLoss: 7.405, cGanLoss: 1.174, L1Loss: 0.062]
2422.4s 83 [Epoch 4/150: batch 90/179] [DLoss: 1.502, GLoss: 6.704, cGanLoss: 1.062, L1Loss: 0.056]
2452.1s 84 [Epoch 4/150: batch 100/179] [DLoss: 1.418, GLoss: 7.073, cGanLoss: 1.027, L1Loss: 0.060]
2481.9s 85 [Epoch 4/150: batch 110/179] [DLoss: 1.405, GLoss: 8.133, cGanLoss: 1.047, L1Loss: 0.071]
2511.7s 86 [Epoch 4/150: batch 120/179] [DLoss: 1.480, GLoss: 7.077, cGanLoss: 0.772, L1Loss: 0.063]
2541.5s 87 [Epoch 4/150: batch 130/179] [DLoss: 1.514, GLoss: 7.119, cGanLoss: 0.882, L1Loss: 0.062]
2571.1s 88 [Epoch 4/150: batch 140/179] [DLoss: 1.270, GLoss: 6.863, cGanLoss: 0.974, L1Loss: 0.059]
2600.8s 89 [Epoch 4/150: batch 150/179] [DLoss: 1.673, GLoss: 7.115, cGanLoss: 1.033, L1Loss: 0.061]
2630.5s 90 [Epoch 4/150: batch 160/179] [DLoss: 1.317, GLoss: 6.878, cGanLoss: 0.941, L1Loss: 0.059]
2660.4s 91 [Epoch 4/150: batch 170/179] [DLoss: 1.153, GLoss: 7.975, cGanLoss: 1.288, L1Loss: 0.067]
2687.2s 92 [Epoch 5/150: batch 0/179] [DLoss: 1.326, GLoss: 7.531, cGanLoss: 1.721, L1Loss: 0.058]
2716.6s 93 [Epoch 5/150: batch 10/179] [DLoss: 1.180, GLoss: 7.489, cGanLoss: 1.508, L1Loss: 0.060]
2746.1s 94 [Epoch 5/150: batch 20/179] [DLoss: 0.894, GLoss: 8.377, cGanLoss: 1.338, L1Loss: 0.070]
2775.6s 95 [Epoch 5/150: batch 30/179] [DLoss: 1.033, GLoss: 8.001, cGanLoss: 1.812, L1Loss: 0.062]
2804.9s 96 [Epoch 5/150: batch 40/179] [DLoss: 0.727, GLoss: 7.832, cGanLoss: 1.799, L1Loss: 0.060]
2834.4s 97 [Epoch 5/150: batch 50/179] [DLoss: 0.428, GLoss: 8.699, cGanLoss: 2.298, L1Loss: 0.064]
2863.8s 98 [Epoch 5/150: batch 60/179] [DLoss: 1.262, GLoss: 7.441, cGanLoss: 1.136, L1Loss: 0.063]
2893.6s 99 [Epoch 5/150: batch 70/179] [DLoss: 1.784, GLoss: 9.058, cGanLoss: 2.327, L1Loss: 0.067]
2922.9s 100 [Epoch 5/150: batch 80/179] [DLoss: 0.212, GLoss: 9.608, cGanLoss: 2.483, L1Loss: 0.071]
2952.3s 101 [Epoch 5/150: batch 90/179] [DLoss: 0.119, GLoss: 9.570, cGanLoss: 3.029, L1Loss: 0.065]
2981.7s 102 [Epoch 5/150: batch 100/179] [DLoss: 0.184, GLoss: 9.101, cGanLoss: 3.077, L1Loss: 0.060]
3011.1s 103 [Epoch 5/150: batch 110/179] [DLoss: 0.089, GLoss: 9.322, cGanLoss: 3.364, L1Loss: 0.060]
3040.5s 104 [Epoch 5/150: batch 120/179] [DLoss: 0.071, GLoss: 9.987, cGanLoss: 3.807, L1Loss: 0.062]
3070.0s 105 [Epoch 5/150: batch 130/179] [DLoss: 0.054, GLoss: 11.089, cGanLoss: 3.778, L1Loss: 0.073]
3099.4s 106 [Epoch 5/150: batch 140/179] [DLoss: 0.052, GLoss: 10.283, cGanLoss: 4.218, L1Loss: 0.061]
3129.2s 107 [Epoch 5/150: batch 150/179] [DLoss: 0.097, GLoss: 10.760, cGanLoss: 4.614, L1Loss: 0.061]
3158.5s 108 [Epoch 5/150: batch 160/179] [DLoss: 1.093, GLoss: 7.717, cGanLoss: 2.258, L1Loss: 0.055]
3187.9s 109 [Epoch 5/150: batch 170/179] [DLoss: 0.149, GLoss: 9.423, cGanLoss: 3.207, L1Loss: 0.062]
3214.5s 110 [Epoch 6/150: batch 0/179] [DLoss: 0.147, GLoss: 9.992, cGanLoss: 3.307, L1Loss: 0.067]
3243.9s 111 [Epoch 6/150: batch 10/179] [DLoss: 0.069, GLoss: 9.914, cGanLoss: 3.791, L1Loss: 0.061]
3273.2s 112 [Epoch 6/150: batch 20/179] [DLoss: 0.045, GLoss: 10.348, cGanLoss: 4.030, L1Loss: 0.063]
3302.6s 113 [Epoch 6/150: batch 30/179] [DLoss: 0.066, GLoss: 10.053, cGanLoss: 4.124, L1Loss: 0.059]
3332.0s 114 [Epoch 6/150: batch 40/179] [DLoss: 0.044, GLoss: 10.204, cGanLoss: 4.065, L1Loss: 0.061]
3361.7s 115 [Epoch 6/150: batch 50/179] [DLoss: 0.026, GLoss: 10.482, cGanLoss: 4.375, L1Loss: 0.061]
3391.2s 116 [Epoch 6/150: batch 60/179] [DLoss: 0.040, GLoss: 10.542, cGanLoss: 4.249, L1Loss: 0.063]
3420.6s 117 [Epoch 6/150: batch 70/179] [DLoss: 0.026, GLoss: 10.620, cGanLoss: 4.684, L1Loss: 0.059]
3450.0s 118 [Epoch 6/150: batch 80/179] [DLoss: 0.023, GLoss: 11.174, cGanLoss: 4.548, L1Loss: 0.066]
3479.4s 119 [Epoch 6/150: batch 90/179] [DLoss: 0.024, GLoss: 10.811, cGanLoss: 4.936, L1Loss: 0.059]
3508.7s 120 [Epoch 6/150: batch 100/179] [DLoss: 0.016, GLoss: 11.350, cGanLoss: 5.013, L1Loss: 0.063]
3538.1s 121 [Epoch 6/150: batch 110/179] [DLoss: 0.020, GLoss: 10.830, cGanLoss: 4.878, L1Loss: 0.060]
3567.5s 122 [Epoch 6/150: batch 120/179] [DLoss: 0.020, GLoss: 11.430, cGanLoss: 5.024, L1Loss: 0.064]
3597.3s 123 [Epoch 6/150: batch 130/179] [DLoss: 0.014, GLoss: 10.996, cGanLoss: 5.101, L1Loss: 0.059]
3626.7s 124 [Epoch 6/150: batch 140/179] [DLoss: 0.010, GLoss: 11.274, cGanLoss: 5.326, L1Loss: 0.059]
3656.1s 125 [Epoch 6/150: batch 150/179] [DLoss: 0.024, GLoss: 11.443, cGanLoss: 5.222, L1Loss: 0.062]
3685.5s 126 [Epoch 6/150: batch 160/179] [DLoss: 0.018, GLoss: 11.574, cGanLoss: 5.273, L1Loss: 0.063]
3714.9s 127 [Epoch 6/150: batch 170/179] [DLoss: 0.011, GLoss: 11.168, cGanLoss: 5.351, L1Loss: 0.058]
3741.5s 128 [Epoch 7/150: batch 0/179] [DLoss: 0.021, GLoss: 10.900, cGanLoss: 4.986, L1Loss: 0.059]
3770.8s 129 [Epoch 7/150: batch 10/179] [DLoss: 0.012, GLoss: 10.908, cGanLoss: 5.318, L1Loss: 0.056]
3800.2s 130 [Epoch 7/150: batch 20/179] [DLoss: 0.019, GLoss: 11.523, cGanLoss: 5.489, L1Loss: 0.060]
3829.9s 131 [Epoch 7/150: batch 30/179] [DLoss: 0.014, GLoss: 11.056, cGanLoss: 5.585, L1Loss: 0.055]
3859.3s 132 [Epoch 7/150: batch 40/179] [DLoss: 0.010, GLoss: 11.708, cGanLoss: 5.570, L1Loss: 0.061]
3888.7s 133 [Epoch 7/150: batch 50/179] [DLoss: 0.017, GLoss: 10.967, cGanLoss: 5.448, L1Loss: 0.055]
3918.1s 134 [Epoch 7/150: batch 60/179] [DLoss: 0.007, GLoss: 12.272, cGanLoss: 5.811, L1Loss: 0.065]
3947.5s 135 [Epoch 7/150: batch 70/179] [DLoss: 0.008, GLoss: 11.871, cGanLoss: 5.977, L1Loss: 0.059]
3976.8s 136 [Epoch 7/150: batch 80/179] [DLoss: 0.006, GLoss: 11.411, cGanLoss: 5.903, L1Loss: 0.055]
4006.3s 137 [Epoch 7/150: batch 90/179] [DLoss: 0.006, GLoss: 12.523, cGanLoss: 5.942, L1Loss: 0.066]
4035.6s 138 [Epoch 7/150: batch 100/179] [DLoss: 0.006, GLoss: 11.680, cGanLoss: 6.142, L1Loss: 0.055]
4065.5s 139 [Epoch 7/150: batch 110/179] [DLoss: 0.005, GLoss: 11.664, cGanLoss: 6.042, L1Loss: 0.056]
4094.9s 140 [Epoch 7/150: batch 120/179] [DLoss: 0.006, GLoss: 11.681, cGanLoss: 6.101, L1Loss: 0.056]
4124.3s 141 [Epoch 7/150: batch 130/179] [DLoss: 0.006, GLoss: 11.915, cGanLoss: 6.259, L1Loss: 0.057]
4153.8s 142 [Epoch 7/150: batch 140/179] [DLoss: 0.006, GLoss: 12.116, cGanLoss: 6.005, L1Loss: 0.061]
4183.2s 143 [Epoch 7/150: batch 150/179] [DLoss: 0.005, GLoss: 13.009, cGanLoss: 6.124, L1Loss: 0.069]
4212.5s 144 [Epoch 7/150: batch 160/179] [DLoss: 0.005, GLoss: 12.103, cGanLoss: 6.249, L1Loss: 0.059]
4242.0s 145 [Epoch 7/150: batch 170/179] [DLoss: 0.006, GLoss: 12.489, cGanLoss: 6.275, L1Loss: 0.062]
4268.6s 146 [Epoch 8/150: batch 0/179] [DLoss: 0.022, GLoss: 9.406, cGanLoss: 3.340, L1Loss: 0.061]
4298.4s 147 [Epoch 8/150: batch 10/179] [DLoss: 2.815, GLoss: 7.193, cGanLoss: 1.706, L1Loss: 0.055]
4327.7s 148 [Epoch 8/150: batch 20/179] [DLoss: 1.259, GLoss: 8.318, cGanLoss: 2.329, L1Loss: 0.060]
4357.1s 149 [Epoch 8/150: batch 30/179] [DLoss: 0.110, GLoss: 9.729, cGanLoss: 3.884, L1Loss: 0.058]
4386.5s 150 [Epoch 8/150: batch 40/179] [DLoss: 0.092, GLoss: 9.723, cGanLoss: 3.771, L1Loss: 0.060]
4415.9s 151 [Epoch 8/150: batch 50/179] [DLoss: 0.049, GLoss: 10.244, cGanLoss: 4.584, L1Loss: 0.057]
4445.2s 152 [Epoch 8/150: batch 60/179] [DLoss: 0.030, GLoss: 10.761, cGanLoss: 4.632, L1Loss: 0.061]
4474.7s 153 [Epoch 8/150: batch 70/179] [DLoss: 0.037, GLoss: 10.462, cGanLoss: 4.711, L1Loss: 0.058]
4504.1s 154 [Epoch 8/150: batch 80/179] [DLoss: 0.023, GLoss: 11.429, cGanLoss: 5.049, L1Loss: 0.064]
4533.9s 155 [Epoch 8/150: batch 90/179] [DLoss: 0.018, GLoss: 10.630, cGanLoss: 5.064, L1Loss: 0.056]
4563.2s 156 [Epoch 8/150: batch 100/179] [DLoss: 0.032, GLoss: 10.378, cGanLoss: 4.641, L1Loss: 0.057]
4592.6s 157 [Epoch 8/150: batch 110/179] [DLoss: 0.030, GLoss: 11.345, cGanLoss: 5.257, L1Loss: 0.061]
4622.0s 158 [Epoch 8/150: batch 120/179] [DLoss: 0.024, GLoss: 11.153, cGanLoss: 5.283, L1Loss: 0.059]
4651.4s 159 [Epoch 8/150: batch 130/179] [DLoss: 0.012, GLoss: 11.310, cGanLoss: 5.179, L1Loss: 0.061]
4680.8s 160 [Epoch 8/150: batch 140/179] [DLoss: 0.008, GLoss: 13.468, cGanLoss: 5.666, L1Loss: 0.078]
4710.2s 161 [Epoch 8/150: batch 150/179] [DLoss: 0.014, GLoss: 11.944, cGanLoss: 5.288, L1Loss: 0.067]
4739.5s 162 [Epoch 8/150: batch 160/179] [DLoss: 0.010, GLoss: 11.642, cGanLoss: 5.451, L1Loss: 0.062]
4769.3s 163 [Epoch 8/150: batch 170/179] [DLoss: 0.009, GLoss: 11.609, cGanLoss: 5.769, L1Loss: 0.058]
4795.9s 164 [Epoch 9/150: batch 0/179] [DLoss: 0.010, GLoss: 11.522, cGanLoss: 5.846, L1Loss: 0.057]
4825.8s 165 [Epoch 9/150: batch 10/179] [DLoss: 0.009, GLoss: 11.250, cGanLoss: 5.505, L1Loss: 0.057]
4855.6s 166 [Epoch 9/150: batch 20/179] [DLoss: 0.008, GLoss: 12.274, cGanLoss: 5.996, L1Loss: 0.063]
4885.2s 167 [Epoch 9/150: batch 30/179] [DLoss: 0.007, GLoss: 11.642, cGanLoss: 6.103, L1Loss: 0.055]
4914.7s 168 [Epoch 9/150: batch 40/179] [DLoss: 0.005, GLoss: 11.601, cGanLoss: 6.034, L1Loss: 0.056]
4944.2s 169 [Epoch 9/150: batch 50/179] [DLoss: 0.005, GLoss: 11.855, cGanLoss: 6.116, L1Loss: 0.057]
4973.6s 170 [Epoch 9/150: batch 60/179] [DLoss: 0.008, GLoss: 10.999, cGanLoss: 6.194, L1Loss: 0.048]
5003.5s 171 [Epoch 9/150: batch 70/179] [DLoss: 0.005, GLoss: 11.553, cGanLoss: 6.239, L1Loss: 0.053]
5032.8s 172 [Epoch 9/150: batch 80/179] [DLoss: 0.005, GLoss: 11.965, cGanLoss: 6.312, L1Loss: 0.057]
5062.5s 173 [Epoch 9/150: batch 90/179] [DLoss: 0.005, GLoss: 11.808, cGanLoss: 6.240, L1Loss: 0.056]
5092.4s 174 [Epoch 9/150: batch 100/179] [DLoss: 0.004, GLoss: 11.909, cGanLoss: 6.293, L1Loss: 0.056]
5122.1s 175 [Epoch 9/150: batch 110/179] [DLoss: 0.005, GLoss: 12.010, cGanLoss: 5.984, L1Loss: 0.060]
5151.8s 176 [Epoch 9/150: batch 120/179] [DLoss: 0.006, GLoss: 12.092, cGanLoss: 5.953, L1Loss: 0.061]
5181.6s 177 [Epoch 9/150: batch 130/179] [DLoss: 0.009, GLoss: 12.488, cGanLoss: 6.384, L1Loss: 0.061]
5211.4s 178 [Epoch 9/150: batch 140/179] [DLoss: 0.005, GLoss: 12.406, cGanLoss: 6.579, L1Loss: 0.058]
5241.6s 179 [Epoch 9/150: batch 150/179] [DLoss: 0.004, GLoss: 11.669, cGanLoss: 6.549, L1Loss: 0.051]
5271.4s 180 [Epoch 9/150: batch 160/179] [DLoss: 0.005, GLoss: 12.337, cGanLoss: 6.351, L1Loss: 0.060]
5301.2s 181 [Epoch 9/150: batch 170/179] [DLoss: 0.004, GLoss: 12.147, cGanLoss: 6.594, L1Loss: 0.056]
5328.1s 182 [Epoch 10/150: batch 0/179] [DLoss: 0.004, GLoss: 12.573, cGanLoss: 6.457, L1Loss: 0.061]
5357.7s 183 [Epoch 10/150: batch 10/179] [DLoss: 0.004, GLoss: 11.958, cGanLoss: 6.439, L1Loss: 0.055]
5387.4s 184 [Epoch 10/150: batch 20/179] [DLoss: 0.003, GLoss: 13.228, cGanLoss: 6.695, L1Loss: 0.065]
5417.2s 185 [Epoch 10/150: batch 30/179] [DLoss: 0.004, GLoss: 12.505, cGanLoss: 6.587, L1Loss: 0.059]
5446.9s 186 [Epoch 10/150: batch 40/179] [DLoss: 0.004, GLoss: 12.294, cGanLoss: 6.737, L1Loss: 0.056]
5476.4s 187 [Epoch 10/150: batch 50/179] [DLoss: 0.004, GLoss: 12.692, cGanLoss: 6.728, L1Loss: 0.060]
5506.7s 188 [Epoch 10/150: batch 60/179] [DLoss: 0.003, GLoss: 13.357, cGanLoss: 6.689, L1Loss: 0.067]
5536.5s 189 [Epoch 10/150: batch 70/179] [DLoss: 0.003, GLoss: 12.268, cGanLoss: 6.770, L1Loss: 0.055]
5566.3s 190 [Epoch 10/150: batch 80/179] [DLoss: 0.003, GLoss: 12.007, cGanLoss: 6.638, L1Loss: 0.054]
5596.0s 191 [Epoch 10/150: batch 90/179] [DLoss: 0.005, GLoss: 12.322, cGanLoss: 6.732, L1Loss: 0.056]
5625.8s 192 [Epoch 10/150: batch 100/179] [DLoss: 0.004, GLoss: 12.770, cGanLoss: 6.600, L1Loss: 0.062]
5655.4s 193 [Epoch 10/150: batch 110/179] [DLoss: 0.003, GLoss: 12.214, cGanLoss: 6.670, L1Loss: 0.055]
5685.1s 194 [Epoch 10/150: batch 120/179] [DLoss: 3.148, GLoss: 10.618, cGanLoss: 4.960, L1Loss: 0.057]
5714.6s 195 [Epoch 10/150: batch 130/179] [DLoss: 1.266, GLoss: 8.187, cGanLoss: 2.203, L1Loss: 0.060]
5744.9s 196 [Epoch 10/150: batch 140/179] [DLoss: 0.083, GLoss: 9.429, cGanLoss: 3.820, L1Loss: 0.056]
5774.7s 197 [Epoch 10/150: batch 150/179] [DLoss: 0.074, GLoss: 10.061, cGanLoss: 4.187, L1Loss: 0.059]
5804.5s 198 [Epoch 10/150: batch 160/179] [DLoss: 0.046, GLoss: 10.357, cGanLoss: 4.801, L1Loss: 0.056]
5834.3s 199 [Epoch 10/150: batch 170/179] [DLoss: 0.028, GLoss: 11.678, cGanLoss: 4.830, L1Loss: 0.068]
5861.7s 200 [Epoch 11/150: batch 0/179] [DLoss: 0.047, GLoss: 9.950, cGanLoss: 4.433, L1Loss: 0.055]
